EmpID,FirstName,LastName,Dept,CourseName,StartDate, Grade ,Room,Instructor,Hours,Price
14249,Cindy,Ferris,ENGR,"Microsoft Excel, Level 2",2/1/2018, 2.66 ,G218,Dave Warner,7,$145.00
14249,Cindy,Ferris,ENGR,"Microsoft Excel, Level 3",2/2/2018, 2.66 ,G218,Dave Warner,7,$145.00
14249,Cindy,Ferris,ENGR,"Microsoft Word, Level 1",9/1/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14249,Cindy,Ferris,ENGR,"Microsoft Word, Level 2",9/2/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14249,Cindy,Ferris,ENGR,"Microsoft Word, Level 3",9/3/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14306,Donald,Heinemann,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14306,Donald,Heinemann,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14306,Donald,Heinemann,PROD,"Microsoft Windows 10, Level 1",3/4/2017, 3.04 ,R121,Lyle Krueger,7,$145.00
14306,Donald,Heinemann,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14306,Donald,Heinemann,PROD,"Microsoft Access, Level 1",10/14/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14306,Donald,Heinemann,PROD,"Microsoft Access, Level 2",10/15/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14306,Donald,Heinemann,PROD,"Microsoft Access, Level 3",10/16/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14385,Bruce,Cullen,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14385,Bruce,Cullen,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14385,Bruce,Cullen,PROD,"Microsoft Windows 10, Level 1",3/4/2017, 3.04 ,R121,Lyle Krueger,7,$145.00
14385,Bruce,Cullen,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14385,Bruce,Cullen,PROD,"Microsoft Access, Level 1",10/14/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14385,Bruce,Cullen,PROD,"Microsoft Access, Level 2",10/15/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14385,Bruce,Cullen,PROD,"Microsoft Access, Level 3",10/16/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Access, Level 1",5/25/2018,,,,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Access, Level 3",5/27/2018,,,,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Windows 10, Level 1",6/19/2018,,,,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Access, Level 2",5/26/2018,,G108,Andrea Forster,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Excel, Level 4",2/4/2018, 2.78 ,G218,Bob Larson,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft PowerPoint, Level 1",2/25/2017, 3.80 ,G107,Dave Warner,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Excel, Level 1",1/31/2018, 2.66 ,G218,Dave Warner,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Excel, Level 2",2/1/2018, 2.66 ,G218,Dave Warner,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Excel, Level 3",2/2/2018, 2.66 ,G218,Dave Warner,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Word, Level 1",9/1/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Word, Level 2",9/2/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14441,Joyce,Corcoran,PROD,"Microsoft Word, Level 3",9/3/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14456,Vickie,Parks,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14456,Vickie,Parks,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14456,Vickie,Parks,PROD,"Microsoft Windows 10, Level 1",3/4/2017, 3.04 ,R121,Lyle Krueger,7,$145.00
14456,Vickie,Parks,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14456,Vickie,Parks,PROD,"Microsoft Access, Level 1",10/14/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14456,Vickie,Parks,PROD,"Microsoft Access, Level 2",10/15/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14456,Vickie,Parks,PROD,"Microsoft Access, Level 3",10/16/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14473,Elaine,Lansing,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14473,Elaine,Lansing,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14473,Elaine,Lansing,PROD,"Microsoft Windows 10, Level 1",3/4/2017, 3.04 ,R121,Lyle Krueger,7,$145.00
14473,Elaine,Lansing,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14473,Elaine,Lansing,PROD,"Microsoft Access, Level 1",10/14/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14473,Elaine,Lansing,PROD,"Microsoft Access, Level 2",10/15/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14473,Elaine,Lansing,PROD,"Microsoft Access, Level 3",10/16/2016, 3.32 ,G218,Terrie Urbas,7,$145.00
14665,Ron,Erickson,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
14665,Ron,Erickson,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
14665,Ron,Erickson,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
14665,Ron,Erickson,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14665,Ron,Erickson,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14665,Ron,Erickson,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
14665,Ron,Erickson,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14666,Kevin,Buchanan,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
14666,Kevin,Buchanan,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
14666,Kevin,Buchanan,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
14666,Kevin,Buchanan,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14666,Kevin,Buchanan,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14666,Kevin,Buchanan,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
14666,Kevin,Buchanan,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Access, Level 1",5/25/2018,,,,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Access, Level 3",5/27/2018,,,,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Windows 10, Level 1",6/19/2018,,,,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Access, Level 2",5/26/2018,,G108,Andrea Forster,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Excel, Level 4",2/6/2018, 2.79 ,G218,Andrea Forster,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft PowerPoint, Level 1",3/19/2017, 3.81 ,G107,Dave Warner,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Excel, Level 1",1/31/2018, 2.66 ,G218,Dave Warner,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Excel, Level 2",2/1/2018, 2.66 ,G218,Dave Warner,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Excel, Level 3",2/2/2018, 2.66 ,G218,Dave Warner,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Word, Level 1",9/1/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Word, Level 2",9/2/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14731,Julia,Spencer,PROD,"Microsoft Word, Level 3",9/3/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14750,Patricia,Cleveland,MKTG,"Microsoft PowerPoint, Level 1",3/27/2018,,G108,,7,$145.00
14750,Patricia,Cleveland,MKTG,"Microsoft Word, Level 1",3/3/2018,,R123,Terrie Urbas,7,$145.00
14750,Patricia,Cleveland,MKTG,"Microsoft Word, Level 2",3/4/2018,,R123,Terrie Urbas,7,$145.00
14750,Patricia,Cleveland,MKTG,"Microsoft Word, Level 3",3/5/2018,,R123,Terrie Urbas,7,$145.00
14783,Ann,Jones,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
14783,Ann,Jones,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
14783,Ann,Jones,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
14783,Ann,Jones,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14783,Ann,Jones,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14783,Ann,Jones,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
14783,Ann,Jones,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14809,Angela,Jenkins,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
14809,Angela,Jenkins,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
14809,Angela,Jenkins,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
14809,Angela,Jenkins,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14809,Angela,Jenkins,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14809,Angela,Jenkins,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
14809,Angela,Jenkins,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14875,Jean,Ford,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
14875,Jean,Ford,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
14875,Jean,Ford,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
14875,Jean,Ford,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14875,Jean,Ford,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14875,Jean,Ford,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
14875,Jean,Ford,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Access, Level 1",5/25/2018,,,,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Access, Level 3",5/27/2018,,,,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Windows 10, Level 1",6/19/2018,,,,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Access, Level 2",5/26/2018,,G108,Andrea Forster,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Excel, Level 4",2/6/2018, 2.79 ,G218,Andrea Forster,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft PowerPoint, Level 1",3/19/2017, 3.81 ,G107,Dave Warner,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Excel, Level 1",1/31/2018, 2.66 ,G218,Dave Warner,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Excel, Level 2",2/1/2018, 2.66 ,G218,Dave Warner,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Excel, Level 3",2/2/2018, 2.66 ,G218,Dave Warner,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Word, Level 1",9/1/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Word, Level 2",9/2/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14905,Patricia,Grout,PROD,"Microsoft Word, Level 3",9/3/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Windows 10, Level 1",6/19/2018,,,,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Access, Level 1",7/6/2018,,,,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Access, Level 2",7/7/2018,,,,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Access, Level 3",7/8/2018,,,,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Excel, Level 4",2/6/2018, 2.79 ,G218,Andrea Forster,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft PowerPoint, Level 1",3/19/2017, 3.81 ,G107,Dave Warner,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Excel, Level 1",1/31/2018, 2.66 ,G218,Dave Warner,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Excel, Level 2",2/1/2018, 2.66 ,G218,Dave Warner,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Excel, Level 3",2/2/2018, 2.66 ,G218,Dave Warner,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Word, Level 1",9/1/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Word, Level 2",9/2/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14921,Jessica,Corbett,PROD,"Microsoft Word, Level 3",9/3/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
14950,Jon,Monroe,MKTG,"Microsoft PowerPoint, Level 1",3/27/2018,,G108,,7,$145.00
14950,Jon,Monroe,MKTG,"Microsoft Word, Level 1",3/3/2018,,R123,Terrie Urbas,7,$145.00
14950,Jon,Monroe,MKTG,"Microsoft Word, Level 2",3/4/2018,,R123,Terrie Urbas,7,$145.00
14950,Jon,Monroe,MKTG,"Microsoft Word, Level 3",3/5/2018,,R123,Terrie Urbas,7,$145.00
14995,Maureen,Turner,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
14995,Maureen,Turner,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
14995,Maureen,Turner,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
14995,Maureen,Turner,PROD,"Microsoft Access, Level 4",12/9/2016, 3.51 ,G218,Bob Larson,7,$145.00
14995,Maureen,Turner,PROD,"Microsoft Access, Level 5",12/10/2016, 3.51 ,G218,Bob Larson,7,$145.00
14995,Maureen,Turner,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
14995,Maureen,Turner,PROD,"Microsoft Windows 10, Level 2",7/19/2017, 3.25 ,R121,Lyle Krueger,7,$145.00
14997,Mike,Tolbert,SALE,"Microsoft PowerPoint, Level 1",3/27/2018,,G108,,7,$145.00
14997,Mike,Tolbert,SALE,"Microsoft Word, Level 1",3/3/2018,,R123,Terrie Urbas,7,$145.00
14997,Mike,Tolbert,SALE,"Microsoft Word, Level 2",3/4/2018,,R123,Terrie Urbas,7,$145.00
14997,Mike,Tolbert,SALE,"Microsoft Word, Level 3",3/5/2018,,R123,Terrie Urbas,7,$145.00
15002,Valerie,Smith,ACCT,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
15002,Valerie,Smith,ACCT,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
15002,Valerie,Smith,ACCT,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
15002,Valerie,Smith,ACCT,"Microsoft Access, Level 4",1/20/2017, 3.52 ,G218,Bob Larson,7,$145.00
15002,Valerie,Smith,ACCT,"Microsoft Access, Level 5",1/21/2017, 3.52 ,G218,Bob Larson,7,$145.00
15002,Valerie,Smith,ACCT,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
15035,Donna,Mosher,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
15035,Donna,Mosher,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
15035,Donna,Mosher,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
15035,Donna,Mosher,PROD,"Microsoft Access, Level 4",1/20/2017, 3.52 ,G218,Bob Larson,7,$145.00
15035,Donna,Mosher,PROD,"Microsoft Access, Level 5",1/21/2017, 3.52 ,G218,Bob Larson,7,$145.00
15035,Donna,Mosher,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Access, Level 1",7/6/2018,,,,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Access, Level 2",7/7/2018,,,,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Access, Level 3",7/8/2018,,,,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Windows 10, Level 1",7/24/2018,,,,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Excel, Level 4",2/6/2018, 2.79 ,G218,Andrea Forster,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft PowerPoint, Level 1",3/19/2017, 3.81 ,G107,Dave Warner,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Excel, Level 1",1/31/2018, 2.66 ,G218,Dave Warner,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Excel, Level 2",2/1/2018, 2.66 ,G218,Dave Warner,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Excel, Level 3",2/2/2018, 2.66 ,G218,Dave Warner,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Word, Level 1",9/1/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Word, Level 2",9/2/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
15131,Molly,Goldberg,PROD,"Microsoft Word, Level 3",9/3/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
15144,James,Gerson,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
15144,James,Gerson,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
15144,James,Gerson,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
15144,James,Gerson,PROD,"Microsoft Access, Level 4",1/20/2017, 3.52 ,G218,Bob Larson,7,$145.00
15144,James,Gerson,PROD,"Microsoft Access, Level 5",1/21/2017, 3.52 ,G218,Bob Larson,7,$145.00
15144,James,Gerson,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
15177,Richard,Reynolds,SALE,"Microsoft PowerPoint, Level 1",3/27/2018,,G108,,7,$145.00
15177,Richard,Reynolds,SALE,"Microsoft Word, Level 1",3/3/2018,,R123,Terrie Urbas,7,$145.00
15177,Richard,Reynolds,SALE,"Microsoft Word, Level 2",3/4/2018,,R123,Terrie Urbas,7,$145.00
15177,Richard,Reynolds,SALE,"Microsoft Word, Level 3",3/5/2018,,R123,Terrie Urbas,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Access, Level 1",7/6/2018,,,,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Access, Level 2",7/7/2018,,,,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Access, Level 3",7/8/2018,,,,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Windows 10, Level 1",7/24/2018,,,,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Excel, Level 4",2/6/2018, 2.79 ,G218,Andrea Forster,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft PowerPoint, Level 1",3/19/2017, 3.81 ,G107,Dave Warner,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Excel, Level 1",1/31/2018, 2.66 ,G218,Dave Warner,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Excel, Level 2",2/1/2018, 2.66 ,G218,Dave Warner,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Excel, Level 3",2/2/2018, 2.66 ,G218,Dave Warner,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Word, Level 1",9/1/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Word, Level 2",9/2/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
15179,Dave,Brown,ENGR,"Microsoft Word, Level 3",9/3/2016, 3.93 ,R123,Terrie Urbas,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Access, Level 1",7/6/2018,,,,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Access, Level 2",7/7/2018,,,,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Access, Level 3",7/8/2018,,,,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Windows 10, Level 1",7/24/2018,,,,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Excel, Level 4",2/6/2018, 2.79 ,G218,Andrea Forster,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft PowerPoint, Level 1",3/19/2017, 3.81 ,G107,Dave Warner,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Excel, Level 1",1/31/2018, 2.66 ,G218,Dave Warner,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Excel, Level 2",2/1/2018, 2.66 ,G218,Dave Warner,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Excel, Level 3",2/2/2018, 2.66 ,G218,Dave Warner,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Word, Level 1",2/18/2017, 3.94 ,R123,Terrie Urbas,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Word, Level 2",2/19/2017, 3.94 ,R123,Terrie Urbas,7,$145.00
15235,Paul,Bennington,PROD,"Microsoft Word, Level 3",2/20/2017, 3.94 ,R123,Terrie Urbas,7,$145.00
15294,Wayne,Shelley,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
15294,Wayne,Shelley,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
15294,Wayne,Shelley,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
15294,Wayne,Shelley,PROD,"Microsoft Access, Level 4",1/20/2017, 3.52 ,G218,Bob Larson,7,$145.00
15294,Wayne,Shelley,PROD,"Microsoft Access, Level 5",1/21/2017, 3.52 ,G218,Bob Larson,7,$145.00
15294,Wayne,Shelley,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Access, Level 1",7/6/2018,,,,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Access, Level 2",7/7/2018,,,,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Access, Level 3",7/8/2018,,,,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Windows 10, Level 1",9/1/2018,,,,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Excel, Level 4",2/6/2018, 2.79 ,G218,Andrea Forster,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft PowerPoint, Level 1",3/19/2017, 3.81 ,G107,Dave Warner,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Excel, Level 1",1/31/2018, 2.66 ,G218,Dave Warner,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Excel, Level 2",2/1/2018, 2.66 ,G218,Dave Warner,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Excel, Level 3",2/2/2018, 2.66 ,G218,Dave Warner,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Word, Level 1",2/18/2017, 3.94 ,R123,Terrie Urbas,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Word, Level 2",2/19/2017, 3.94 ,R123,Terrie Urbas,7,$145.00
15373,Mary,Cohen,PROD,"Microsoft Word, Level 3",2/20/2017, 3.94 ,R123,Terrie Urbas,7,$145.00
15453,Dan,Shepard,ENGR,"Microsoft Excel, Level 4",3/30/2018,,,,7,$145.00
15453,Dan,Shepard,ENGR,"Microsoft Windows 10, Level 1",9/1/2018,,,,7,$145.00
15453,Dan,Shepard,ENGR,"Microsoft Excel, Level 1",3/15/2018,,G218,Andrea Forster,7,$145.00
15453,Dan,Shepard,ENGR,"Microsoft Excel, Level 2",3/16/2018,,G218,Andrea Forster,7,$145.00
15453,Dan,Shepard,ENGR,"Microsoft Excel, Level 3",3/17/2018,,G218,Andrea Forster,7,$145.00
15453,Dan,Shepard,ENGR,"Microsoft PowerPoint, Level 1",3/19/2017, 3.81 ,G107,Dave Warner,7,$145.00
15453,Dan,Shepard,ENGR,"Microsoft Word, Level 1",2/18/2017, 3.94 ,R123,Terrie Urbas,7,$145.00
15453,Dan,Shepard,ENGR,"Microsoft Word, Level 2",2/19/2017, 3.94 ,R123,Terrie Urbas,7,$145.00
15453,Dan,Shepard,ENGR,"Microsoft Word, Level 3",2/20/2017, 3.94 ,R123,Terrie Urbas,7,$145.00
15499,Bob,Irwin,PROD,"Microsoft Access, Level 1",11/25/2016, 3.33 ,G218,Bob Larson,7,$145.00
15499,Bob,Irwin,PROD,"Microsoft Access, Level 2",11/26/2016, 3.33 ,G218,Bob Larson,7,$145.00
15499,Bob,Irwin,PROD,"Microsoft Access, Level 3",11/27/2016, 3.33 ,G218,Bob Larson,7,$145.00
15499,Bob,Irwin,PROD,"Microsoft Access, Level 4",1/20/2017, 3.52 ,G218,Bob Larson,7,$145.00
15499,Bob,Irwin,PROD,"Microsoft Access, Level 5",1/21/2017, 3.52 ,G218,Bob Larson,7,$145.00
15499,Bob,Irwin,PROD,"Microsoft Windows 10, Level 1",4/13/2017, 3.05 ,R121,Dennis Kinerk,7,$145.00
15515,Kay,Gallagher,PROD,"Microsoft Excel, Level 4",3/30/2018,,,,7,$145.00
15515,Kay,Gallagher,PROD,"Microsoft Windows 10, Level 1",9/1/2018,,,,7,$145.00
15515,Kay,Gallagher,PROD,"Microsoft Excel, Level 1",3/15/2018,,G218,Andrea Forster,7,$145.00
15515,Kay,Gallagher,PROD,"Microsoft Excel, Level 2",3/16/2018,,G218,Andrea Forster,7,$145.00
